,BELTON LAKE,LAKE WHITNEY,AQUILLA LAKE,LAKE WACO,PROCTOR LAKE,POSSUM KINGDOM LAKE,LAKE GEORGETOWN,GRANGER LAKE,LAKE LIMESTONE,STILLHOUSE HOLLOW LAKE,SOMERVILLE LAKE,LAKE GRANBURY,SAM RAYBURN RESERVOIR,B A STEINHAGEN LAKE,"LAKE GRANBURY,POSSUM KINGDOM LAKE,LAKE WHITNEY","LAKE GEORGETOWN,STILLHOUSE HOLLOW LAKE"
1981-05-06,20.34260535,20.27499937,20.5420603,20.31822986,19.50217174,17.80450589,20.92288731,21.08241123,20.76802703,20.58235672,21.68040116,19.15345972,20.95689169,20.93521288,18.178840962040354,20.63620484810321
1981-05-07,20.14131451,20.05162569,20.28282033,20.26588958,19.68710319,18.62351431,20.29073071,20.82229569,20.58088709,20.03787909,21.41102163,18.97221381,20.2673996,20.70540028,18.788475036153972,20.077862535906768
1981-05-08,21.55350078,21.34379808,21.31054541,21.53367896,21.66915698,21.01591445,21.70656821,21.69813537,21.30085091,21.40611367,21.51844557,20.86915255,18.99961972,20.03807816,21.02672769674665,21.453624569267845
1981-05-09,23.38334032,22.68490708,23.02232629,23.05686047,23.29191768,21.37509494,23.71370045,24.06757951,22.87290627,23.56321634,24.54846785,21.8914803,20.22017622,21.22351214,21.549842532618303,23.587012403762664
1981-05-10,18.40840773,17.77579475,18.18095432,18.22922735,17.07430525,15.00130525,19.79162198,20.44900921,18.3647421,19.09523954,20.32037694,16.61447946,18.02215548,18.04882002,15.433421780257909,19.205358548215816
1981-05-11,14.38845271,14.23250333,14.38418122,14.64906018,13.63856074,14.09063951,14.21107663,14.95113086,15.06600295,14.14483744,15.4782528,13.10423458,14.44023758,14.62049588,13.985212113845028,14.155311848153973
1981-05-12,17.466903,17.47537699,17.4750227,17.64541735,17.67512735,18.18026086,17.33176695,17.66307522,16.67931273,17.40674806,17.80318698,16.87651187,16.38325893,16.44338409,17.963831503429876,17.394891291371373
1981-05-13,22.2280681,22.46068118,21.96461312,22.03494692,23.22011531,24.50329348,22.75758816,22.69624385,20.72320717,22.7273579,21.82168714,23.3097149,19.89441293,20.08690942,24.184455412580014,22.732138213313622
1981-05-14,21.76879757,21.6601,21.79399896,21.86215513,20.91069566,18.80390066,21.69437194,22.15828296,21.50911256,21.77663728,22.59722143,20.82673181,21.24586242,21.20522066,19.29194874771441,21.763628655527306
1981-05-15,18.64726634,17.91701768,18.04553594,18.15418652,17.49944839,16.83541691,19.39060128,19.67056827,18.3606451,19.00652829,20.34258445,17.23565575,17.19360067,17.62315544,16.976595016556537,19.06726178112778
1981-05-16,16.81796953,16.59063151,16.90046139,16.68116488,15.69961959,15.91834048,17.16174806,17.76972513,17.53655713,16.85123798,19.23669315,15.72941208,17.93895143,18.02162318,15.953872884303971,16.90033896257304
1981-05-17,21.1782902,20.18649183,19.94454811,20.73946069,20.80628197,21.47644494,22.48700521,22.99306053,19.92958823,21.79054823,22.8578252,19.81923514,20.24278062,20.29368657,21.167308444589974,21.900679025231685
1981-05-18,25.5281415,25.44960313,25.86336031,25.42618233,24.77382303,22.69653744,26.9052515,27.4437185,26.27828543,26.16257778,27.15567964,24.81827601,26.38392974,25.98194533,23.187476884768465,26.280016831843913
1981-05-19,23.16568525,22.23671645,22.64451483,22.73356484,21.021362,19.26919225,23.68409761,24.20874181,23.2188047,23.63122421,24.60861746,20.88563699,23.74535343,23.70739297,19.71837322264992,23.639585084764445
1981-05-20,16.31123017,16.01350887,16.0832232,16.03094214,15.75173879,15.72525765,17.35618535,17.84316901,15.83942738,16.7675322,18.08254712,15.55933709,15.67352847,15.70310714,15.730361771043457,16.860615967392405
1981-05-21,17.93730637,17.95506026,18.07337287,17.85807286,17.64848737,17.93867074,18.71982442,18.97642308,18.15944062,18.14925344,19.17292054,17.5868131,17.07390049,17.35225318,17.898108621523196,18.239477872474666
1981-05-22,20.18419946,21.00322332,21.10880646,20.77541256,20.67222459,22.02526851,20.34258277,20.89335286,20.80700239,19.97279638,21.78541096,20.91030481,19.71589765,19.90512683,21.80396563170966,20.0312707299829
1981-05-23,24.12028772,23.74962121,23.70252026,23.71718906,24.16031772,25.70714032,24.14185131,24.36582603,23.12444346,24.16808741,24.4305912,23.95795173,21.95808709,22.27496607,25.329366363111852,24.163938693511035
1981-05-24,24.35457451,24.44438054,24.23892203,24.24449796,24.61333795,25.38093436,24.04863138,24.30821496,23.8394618,24.28280906,24.29171705,24.84310992,23.53518752,23.51863947,25.235870908552602,24.245778525646084
1981-05-25,21.69066365,22.33636507,22.23788816,22.05474787,21.07867499,20.52501804,21.37795264,22.13289899,22.64810564,21.09315366,23.61568148,21.93490574,22.89426935,22.80471599,20.84968593914509,21.13818894437402
1981-05-26,23.50544981,23.77928898,23.62028248,23.62788765,23.43833342,22.96475507,23.05020771,23.33546469,23.52703221,23.11289276,24.00399475,23.60303975,21.96386524,22.36040552,23.111263748065163,23.102980368274615
1981-05-27,26.46865954,26.29126362,25.99421116,26.61398005,26.76626729,26.71075506,25.93758397,26.40777701,25.76042493,25.88238354,26.92126273,26.27020847,24.44092405,24.81314393,26.621960826422068,25.891112388195374
1981-05-28,26.40958603,26.19757375,25.91244728,26.43230881,26.68743922,27.84146078,26.18495984,26.53275031,25.3156344,26.01298834,26.86926668,26.20667953,24.20202375,24.75888481,27.50442742423145,26.040182206378056
1981-05-29,27.47500609,27.44269565,27.21900393,27.43982485,27.35403503,26.74035049,27.35737591,27.77402811,27.12874611,27.16760345,27.83049962,27.36618042,26.38192039,26.58303513,26.87568245574497,27.1976121835371
1981-05-30,23.97269397,24.41598405,24.16757717,24.29002403,23.2531295,21.67528729,22.18586575,22.27124436,24.40875182,23.00741108,22.41530866,23.90422854,26.27806509,25.98262337,22.177947963772656,22.877500054466477
1981-05-31,23.30506534,24.10713594,24.56749999,24.0690021,21.7468718,20.73135432,22.04473168,22.85784105,25.10684171,22.33538392,24.42136827,22.65380176,24.92669692,24.89760932,21.252307582952792,22.28942305917688
1981-06-01,25.1368208,25.38515071,25.61685957,25.43829628,24.0158842,22.85319559,24.00562491,24.36644925,25.71534882,24.29744913,25.91131314,24.32943689,24.89705685,24.96890683,23.248025530058015,24.25130294389032
1981-06-02,26.05873286,25.80093415,25.72017342,26.05672358,26.07161035,25.30071999,25.31205901,25.66581739,26.07750094,25.56973453,26.4818981,25.44073759,25.97180787,25.90208414,25.360632866259355,25.528988280419245
1981-06-03,24.69049008,24.27017309,24.38255763,24.46872334,24.47723378,24.54141369,25.19467767,25.84407452,24.59293744,24.8946962,26.10573841,24.14514429,25.68908771,25.16262985,24.470707724626642,24.94213229267276
1981-06-04,22.37517353,21.81285958,21.62763837,21.98870318,22.63500321,22.86100717,24.1791666,24.62431185,22.25988613,23.48899496,25.29827209,22.30143221,24.41072155,23.77078689,22.70370938271337,23.598131853939314
1981-06-05,21.06197156,21.86580854,21.89093416,21.33423625,21.10588235,21.84780228,21.26909277,22.08232021,22.453571,20.89060964,24.33539002,22.1410315,24.78046651,24.32886794,21.884340917485932,20.950459206140724
1981-06-06,24.19444508,24.24743298,24.56483007,24.03800501,22.7226183,22.88167819,24.79023119,25.33916817,25.06824371,24.32214958,26.75464551,23.89023703,25.90253421,25.70735105,23.119976090741893,24.3961673605995
1981-06-07,25.29843627,24.71479105,25.18674248,24.95999967,23.9698694,24.49370541,26.59323852,27.22825105,25.88213873,25.78042867,28.04737641,24.27632189,26.21512819,25.89197056,24.48686808643376,25.908958353416548
1981-06-08,27.7591271,27.42314588,27.64996106,27.42507921,27.09084438,27.25153022,28.03146955,28.30085716,27.54988708,27.81690594,29.28324242,27.11075711,26.81440684,26.80438945,27.249559588175554,27.85083489997263
1981-06-09,29.42974592,29.53613584,29.71636898,29.36780775,28.91600934,29.96490939,29.7250328,29.93033267,29.36817205,29.45553144,29.98663438,29.52510183,28.91770997,28.86700875,29.875401540480492,29.498147710559625
1981-06-10,29.27785878,29.48007806,29.44128975,29.1223274,29.37324824,30.81621333,29.08324488,29.20070086,29.32438038,29.26124876,29.59633737,29.73997539,29.09558746,28.98247198,30.572399599367316,29.233100992913617
1981-06-11,27.57771023,28.25012407,27.97478397,27.92506275,27.59088685,28.42724361,26.77752349,27.28987,26.99435903,27.08413579,27.41828696,28.26480107,27.03059287,26.77801148,28.39256413892432,27.03565116367489
1981-06-12,22.80132288,23.99241363,23.6449545,23.52485678,24.18134178,26.57930526,21.64979417,21.96246676,23.88914179,22.12183449,22.63864721,25.00675433,24.60328837,24.00845241,26.16823985382078,22.047190718287037
1981-06-13,24.52061476,25.42711579,25.32987151,24.99865948,24.84187767,26.09538832,24.14050445,24.37112123,24.96350745,24.23611442,24.27654537,25.72994873,27.11514789,26.21055804,25.994065005648896,24.220995608170185
1981-06-14,25.46669265,26.00338931,26.08383994,25.59569771,25.62467383,27.11287364,24.47466809,24.83164004,26.47296684,25.05855695,25.97621203,26.11787536,28.14582413,27.70147358,26.898330096515565,24.966226560147742
1981-06-15,25.40969579,25.91653023,26.25597222,25.50711806,25.26784673,27.20795111,25.31956895,25.67845982,26.99319993,25.76845082,26.80317096,25.88359835,28.03976298,27.6869559,26.938398830038093,25.697469095747362
1981-06-16,23.55373133,24.08050197,24.41076785,23.76745939,22.79648818,20.05242206,24.23037639,24.79136612,25.52411794,23.85347524,26.68653288,23.43200815,27.74566978,27.21091086,20.80356227819899,23.913074647522972
1981-06-17,19.7858193,20.68354207,20.86789931,20.52371154,19.37096572,18.90766173,19.57318392,20.33650857,21.20936891,19.18171762,22.71709081,19.64591071,24.3286747,23.67453658,19.149137199525235,19.24362021580054
1981-06-18,23.31140739,23.62221199,24.0453509,23.40183673,22.52150963,22.76115569,23.51804279,24.00552909,24.45905446,23.4027915,24.8802751,22.95528672,24.94802968,24.98646269,22.858693879804395,23.42101619525566
1981-06-19,26.57353189,27.01630528,27.11439639,26.71892747,26.28882583,27.06037308,26.51551618,26.65749328,26.8441639,26.44781195,26.72112037,26.98671188,26.94846339,26.97341023,27.047778484863333,26.458518025040625
1981-06-20,27.2799964,27.55543898,27.46750977,27.27375561,27.09371898,28.01672967,27.07482036,27.37866495,27.31261587,27.10755828,27.94112367,27.87837812,27.63296785,27.35036122,27.960377752381763,27.102381430219797
1981-06-21,27.70249862,28.17496875,28.10387736,27.85637877,27.55223906,28.99974175,27.47303543,27.81551611,27.86065382,27.45761371,28.2478769,28.31468401,27.93287207,27.88937218,28.846768435124773,27.460052347756836
1981-06-22,27.67133993,28.32611087,28.27613213,28.02737913,27.81456268,29.17727124,27.6051159,27.94884424,28.20868558,27.54639616,28.39349494,28.47360122,28.14872168,28.15038258,29.0197980854792,27.555681516953417
1981-06-23,27.24600452,27.62875414,27.55525816,27.61017436,26.93913016,28.14630959,26.99475375,27.50885273,27.58244777,26.98374908,28.16841578,27.60821552,28.23719726,27.96581522,28.037406875050323,26.9854892493043
1981-06-24,27.28720763,27.65309963,27.46719525,27.59166991,26.90534933,27.22350682,26.90008516,27.24962897,27.15108525,26.85719709,27.71973858,27.74565398,26.30610937,26.35760476,27.322908837082824,26.86397898377189
1981-06-25,26.74313994,27.51462894,27.35723239,27.36877041,26.5370284,27.2346465,26.32898301,26.64374396,27.01935776,26.30401298,26.84948247,27.6287338,25.94352278,26.06157442,27.30584724975541,26.30796149274354
1981-06-26,26.79636815,27.56564059,27.67130526,27.2852666,26.40294897,27.15982652,26.27090594,26.84086766,27.34514836,26.3267515,27.0693435,27.24649723,26.80768681,26.77983486,27.205220686653224,26.317920637348642
1981-06-27,27.05266461,27.7878985,27.64233349,27.56703995,26.70477217,27.04678822,26.53796544,26.91672395,27.5015289,26.68890149,27.50859875,27.79578564,25.73028619,26.19009388,27.200163009917773,26.665033960930757
1981-06-28,26.74422459,27.31985288,27.3316519,27.07454999,26.45504397,27.20071944,26.48096794,26.70075776,27.48986561,26.45297169,27.06252419,27.41647017,25.737584,26.40208627,27.236749948157605,26.457398739142366
1981-06-29,27.52016176,28.14149524,27.98979421,27.89068736,27.22373626,27.58241465,26.90673952,27.14352565,27.44993097,27.126812,27.64910973,28.13137564,27.02577841,27.15662827,27.696200750502857,27.092011921995166
1981-06-30,27.13177429,28.06851576,27.89535407,27.58956189,27.39297126,28.04070114,26.62105717,27.00132077,27.92583448,26.63309706,27.73475697,28.41476605,27.74791801,27.73847844,28.087730998069084,26.63119319127834
1981-07-01,27.3172255,28.07445298,28.1545127,27.5804861,27.42155437,28.03830491,27.02554656,27.29657787,27.81018702,26.90878054,27.9510752,28.47127696,28.04261363,27.71034314,28.093082434374313,26.927244759625793
1981-07-02,27.71742557,28.74862828,28.6929059,28.13542656,27.91326064,28.61948022,27.5340473,27.94798588,27.98398762,27.34905463,28.0838661,29.1701358,27.21148238,27.29902235,28.69633109850527,27.37830753498077
1981-07-03,28.06373132,28.55691634,28.23254444,28.39733576,28.62074997,29.23748512,28.13953263,28.21812426,27.47997307,27.79538683,28.29562707,28.98049583,26.80518794,27.02432695,29.148038158119835,27.849806631535547
1981-07-04,28.26690133,28.19882877,28.09893141,28.28408256,28.10080947,28.59624877,28.33694253,28.39556578,27.68103457,28.33819529,28.92776485,28.2228258,27.05795147,27.025102,28.51736913916663,28.337997190965893
1981-07-05,27.08953468,27.25707347,26.69269227,27.15846757,27.31598911,27.25708017,26.63436951,26.6306842,25.5815069,26.92987103,27.42563307,27.9338988,26.61035242,26.45031213,27.33782640425137,26.883143352161557
1981-07-06,25.49452769,26.21056822,25.96651705,25.78612563,25.99215315,26.43527341,24.19720351,23.83137795,24.79604289,24.91884347,23.43537385,26.5408182,24.0280003,23.94802115,26.42845532946898,24.804730488225065
1981-07-07,25.55683361,26.30119624,26.23677423,25.86208779,25.85504654,26.43889312,24.94188093,24.84993834,25.94081357,25.31658211,25.15059953,26.78703333,25.32728545,25.29596627,26.46853325705001,25.257330583900497
1981-07-08,25.87336856,26.83651537,26.91819644,26.37520441,25.77332844,26.61060664,25.26732878,25.28682243,26.04353977,25.49843223,25.51643347,26.85716945,26.57821636,26.01886506,26.65953634128259,25.461887823869862
1981-07-09,27.12882625,28.04259119,28.24824784,27.66774377,26.73053128,27.19798479,26.12378135,26.71034425,28.09369918,26.45119966,27.94895404,28.21712281,27.64686895,27.40989293,27.392528243275976,26.39942497773073
1981-07-10,27.57943559,28.2018809,28.36737809,27.87255665,27.23718428,27.84246754,27.03676557,27.36449383,28.71926093,27.24431752,27.91946647,28.36497446,28.52925402,28.46578764,27.93585040610504,27.21149731435659
1981-07-11,28.0484429,28.88541617,28.93813308,28.47061901,27.75161086,28.24389664,27.24993902,27.78461649,28.73987536,27.55268321,28.16336228,28.9403117,28.43079453,28.25398004,28.38239556435168,27.50481024820346
1981-07-12,28.52962486,29.29803103,29.18393514,29.10848151,28.5440235,29.28711551,27.73941763,27.81697804,28.5165859,27.95697082,27.95093018,29.44720932,27.86744549,27.86437816,29.307158135563018,27.922569117514524
1981-07-13,28.25822914,28.82635798,28.62235551,28.66338428,28.3091371,28.99703613,27.79003049,27.92227497,28.22123887,27.96683866,28.10801629,29.31516404,27.44221321,27.50398959,29.020246787099353,27.938879970626882
1981-07-14,28.5142972,28.87575268,28.65286385,28.68266659,28.62772554,29.41224611,27.92690859,28.15982145,28.29983951,28.17133125,28.60025484,29.50445221,28.1228558,27.99710688,29.376904539412088,28.13268067617928
1981-07-15,28.62038636,29.13512806,28.83837665,28.81673606,28.87465169,29.47892742,27.9513166,28.15735321,28.18897109,28.20308962,28.39014181,29.67671675,28.51162048,28.28159524,29.472827128745386,28.163276733193285
1981-07-16,28.42592127,29.03449734,28.81420107,28.62987348,28.81175135,29.59103128,27.99120833,28.08163497,28.40840095,28.17271181,28.53680525,29.78479258,28.39428242,28.23198765,29.566074506561904,28.144010650899375
1981-07-17,28.67698183,29.46739544,29.2593808,29.04778813,28.90822264,29.75807268,28.12385849,28.20082572,28.48326298,28.31613315,28.62221142,29.96912263,28.70798166,28.50800552,29.758143093312665,28.28572874338654
1981-07-18,29.11301223,29.77983316,29.64144245,29.41793811,29.19246169,30.570045,28.48948036,28.72062262,29.00610605,28.65080498,28.91712456,30.28103254,28.69506582,28.62971428,30.467306640976545,28.625294705566322
1981-07-19,29.20864907,29.80334046,29.57912139,29.45718346,29.56442852,30.70989778,28.73273608,28.91381726,29.01231206,28.8520422,29.14261255,30.49661126,28.89764269,28.85643377,30.60614391460242,28.83317631416796
1981-07-20,29.62513868,30.21299968,29.81463303,29.87854374,30.05707175,31.1213622,29.16582028,29.2763178,28.91212549,29.34090877,29.27399726,30.9753901,29.01148894,28.95076899,31.0254832462535,29.313222013756107
1981-07-21,30.09711923,30.64159682,30.06308692,30.31872368,30.64576149,31.63436023,28.99991271,29.13943475,29.25447322,29.62686707,29.26597293,31.61565424,29.29135289,29.19379374,31.546374051496734,29.527726729356456
1981-07-22,30.09788044,30.70256973,30.30352675,30.4745239,30.3730439,31.56517563,29.07924447,29.37115466,29.53694818,29.47835143,29.56604518,31.47247528,29.41793565,29.26550407,31.479604618763908,29.415240616052376
1981-07-23,29.96245091,30.71027306,30.39036342,30.36153067,30.31095607,31.23671138,29.08906654,29.22861008,29.61811442,29.37269328,29.48210678,31.42304469,29.86114669,29.53934714,31.213468068651625,29.32784336202635
1981-07-24,29.63132149,30.29413037,29.85491304,30.01109041,30.30873732,31.08151325,28.61084192,28.90925653,29.25854949,28.99300073,29.13446083,31.13534942,29.96027845,29.5145804,31.01992228755393,28.932569928301234
1981-07-25,29.96697285,30.74983651,30.63145281,30.276214,30.21675578,30.93398861,29.23925536,29.33118443,30.263156,29.24888335,29.7762872,31.49687092,30.3437628,29.97972597,30.985235442818734,29.24736087520883
1981-07-26,29.22690341,29.93652636,29.82911584,29.58369651,29.45691879,30.36282983,28.66409448,28.71978925,29.38141439,28.76596075,29.63193985,30.62492176,29.26166539,29.04762965,30.357274391652417,28.74985262897523
1981-07-27,29.17264633,29.80357077,29.69157868,29.38333904,29.31943798,29.73283302,28.86376308,28.7617283,29.06853629,29.09916948,28.64305709,30.29688282,28.12306964,28.06855273,29.806236417271435,29.06194464805901
